Date,Open,High,Low,Close,Volume,Ticker
2021-01-07,146.87879327544942,145.60414123535156,145.60414123535156,145.60414123535156,114988,JKH-N0000.CM
2021-01-08,145.84923558587195,147.07485941432466,145.35898605449088,146.0943603515625,358315,JKH-N0000.CM
2021-01-11,146.09438352322925,151.97737883288949,146.09438352322925,151.7322540283203,334081,JKH-N0000.CM
2021-01-12,151.9774021896413,150.01640345171046,147.07490534481417,147.56515502929688,417491,JKH-N0000.CM
2021-01-13,147.3200298893335,151.48715219901516,147.3200298893335,150.50665283203125,317749,JKH-N0000.CM
2021-01-14,150.50665283203125,150.50665283203125,150.50665283203125,150.50665283203125,0,JKH-N0000.CM
2021-01-15,150.75177705287933,156.87989807128906,150.75177705287933,156.87989807128906,1405678,JKH-N0000.CM
2021-01-18,158.84087368277616,162.27262095370034,157.8603744625121,158.10549926757812,910125,JKH-N0000.CM
2021-01-19,158.8408736349454,158.8408736349454,154.4286271450858,157.125,3362367,JKH-N0000.CM
2021-01-20,156.87989836285828,154.91889963332255,151.48715185663502,153.9384002685547,6781032,JKH-N0000.CM
2021-01-21,153.93837022192685,156.87986774209105,156.87986774209105,158.8408660888672,3749530,JKH-N0000.CM
2021-01-22,161.78237166836922,173.54836233515974,164.72386933506687,164.968994140625,2873244,JKH-N0000.CM
2021-01-25,167.66539634967674,176.48989089439655,165.7043975619612,177.71551513671875,6258287,JKH-N0000.CM
2021-01-26,177.7154842437435,171.58736409740752,166.68486798033874,169.38124084472656,2687848,JKH-N0000.CM
2021-01-27,171.58734843678718,171.58734843678718,166.43972798368355,167.9104766845703,7414773,JKH-N0000.CM
2021-01-28,167.9104766845703,167.9104766845703,167.9104766845703,167.9104766845703,0,JKH-N0000.CM
2021-01-29,170.60690435535182,171.5874038056699,162.27265902764785,163.743408203125,1686608,JKH-N0000.CM
2021-02-01,165.214111328125,168.40073365344492,160.8018650315282,165.214111328125,1097796,JKH-N0000.CM
2021-02-02,165.21413484086577,165.21413484086577,150.99689475070224,152.7127685546875,2452685,JKH-N0000.CM
2021-02-03,152.95790071307488,163.4982688711874,152.95790071307488,155.89939880371094,1580838,JKH-N0000.CM
2021-02-04,155.89939880371094,155.89939880371094,155.89939880371094,155.89939880371094,0,JKH-N0000.CM
2021-02-05,155.89940698596016,157.86040581597223,151.97740932593598,152.2225341796875,2126410,JKH-N0000.CM
2021-02-08,152.2225341796875,152.2225341796875,152.2225341796875,152.2225341796875,0,JKH-N0000.CM
2021-02-09,152.2714385986328,152.2714385986328,152.2714385986328,152.2714385986328,0,JKH-N0000.CM
2021-02-10,151.04542553829262,153.98786889293467,150.30981469963208,151.78103637695312,2275220,JKH-N0000.CM
2021-02-11,151.78105662998402,152.0262602755898,145.16055819862768,149.0838165283203,2343691,JKH-N0000.CM
2021-02-12,151.04543053427625,152.02624501826506,150.06461605028744,151.29063415527344,715949,JKH-N0000.CM
2021-02-15,155.45910654067993,156.93032836914062,155.9495138168335,156.93032836914062,3507276,JKH-N0000.CM
2021-02-16,156.93032296650716,156.93032296650716,152.02625037380383,153.74267578125,1781839,JKH-N0000.CM
2021-02-17,154.72347998046877,155.949498046875,150.30981494140624,153.25225830078125,105568,JKH-N0000.CM
2021-02-18,156.93032836914062,157.42073564529417,154.96869926452635,156.93032836914062,1382839,JKH-N0000.CM
2021-02-19,156.93032836914062,157.42073564529417,154.96869926452635,156.93032836914062,1025793,JKH-N0000.CM
2021-02-22,155.9494772690993,155.9494772690993,152.02621997931064,153.0070343017578,93449,JKH-N0000.CM
2021-02-23,152.51663616590264,152.51663616590264,147.61256426346205,148.34817504882812,446928,JKH-N0000.CM
2021-02-24,149.0838165283203,148.83861288271453,148.83861288271453,149.0838165283203,288512,JKH-N0000.CM
2021-02-25,150.06460556255772,152.5166416011616,149.0837911471162,149.32899475097656,1344685,JKH-N0000.CM
2021-02-26,149.32899475097656,149.32899475097656,149.32899475097656,149.32899475097656,0,JKH-N0000.CM
2021-03-01,152.0262449183759,152.0262449183759,149.3290050891789,150.55502319335938,4252282,JKH-N0000.CM
2021-03-02,153.00706977348824,155.70430978552088,150.5550333989131,151.04544067382812,166945,JKH-N0000.CM
2021-03-03,152.51664671041624,153.00705393456548,147.85777808099837,148.83859252929688,227653,JKH-N0000.CM
2021-03-04,149.08380075490092,149.08380075490092,144.9153392206356,145.40574645996094,1662484,JKH-N0000.CM
2021-03-05,146.14133700843618,147.61255852194392,143.44409756700531,145.89613342285156,975664,JKH-N0000.CM
2021-03-08,147.12217712402344,149.08380615234375,146.38656623840333,147.12217712402344,1263990,JKH-N0000.CM
2021-03-09,149.08380615234375,149.08380615234375,146.63176986694336,147.12217712402344,860101,JKH-N0000.CM
2021-03-10,145.16053273621634,147.122161556976,145.16053273621634,145.65093994140625,52173,JKH-N0000.CM
2021-03-11,145.65093994140625,145.65093994140625,145.65093994140625,145.65093994140625,0,JKH-N0000.CM
2021-03-12,146.14138788850556,147.12220257232104,147.12220257232104,146.8769989013672,958413,JKH-N0000.CM
2021-03-15,146.14136752566776,147.1221820728199,144.67014570493956,145.16055297851562,421322,JKH-N0000.CM
2021-03-16,147.122161556976,147.122161556976,144.6701255310264,145.65093994140625,283698,JKH-N0000.CM
2021-03-17,150.06458400239882,147.12214117882237,147.12214117882237,146.14132690429688,510433,JKH-N0000.CM
2021-03-18,147.1221820728199,147.1221820728199,145.16055297851562,145.16055297851562,880819,JKH-N0000.CM
2021-03-19,145.160547866434,146.14136237904503,144.6701406101285,144.91534423828125,258120,JKH-N0000.CM
2021-03-22,145.6509553527832,147.3673807525635,145.16054809570312,147.12217712402344,926186,JKH-N0000.CM
2021-03-23,150.0646206665039,147.12217712402344,147.12217712402344,147.12217712402344,1609641,JKH-N0000.CM
2021-03-24,147.3673807525635,147.61258438110352,145.16054809570312,147.12217712402344,1234098,JKH-N0000.CM
2021-03-25,148.10297612329225,148.10297612329225,145.89614369761406,146.3865509033203,493623,JKH-N0000.CM
2021-03-26,145.40571619840276,147.12214117882237,147.12214117882237,146.14132690429688,164129,JKH-N0000.CM
2021-03-29,147.12212093697744,146.38651033229254,146.38651033229254,146.6317138671875,808443,JKH-N0000.CM
2021-03-30,147.12217712402344,147.12217712402344,146.38656623840333,147.12217712402344,1211169,JKH-N0000.CM
2021-03-31,147.122161556976,147.122161556976,145.4057363388113,145.65093994140625,88283,JKH-N0000.CM
2021-04-01,146.38656623840333,147.85778800964357,147.12217712402344,147.12217712402344,889977,JKH-N0000.CM
2021-04-02,147.12217712402344,147.12217712402344,147.12217712402344,147.12217712402344,0,JKH-N0000.CM
2021-04-05,147.12217712402344,147.85778800964357,146.63176986694336,147.12217712402344,771836,JKH-N0000.CM
2021-04-06,147.12220257232104,147.12220257232104,146.14138788850556,146.8769989013672,289962,JKH-N0000.CM
2021-04-07,147.12214117882237,147.12214117882237,145.89612333566552,146.14132690429688,469210,JKH-N0000.CM
2021-04-08,145.8961435440012,145.8961435440012,145.16053273621634,145.65093994140625,924457,JKH-N0000.CM
2021-04-09,146.14134760361605,148.1029764305102,146.14134760361605,147.85777282714844,1362420,JKH-N0000.CM
2021-04-12,147.36737073178324,148.59338879111587,148.1029815673828,148.1029815673828,1925916,JKH-N0000.CM
2021-04-13,148.1029815673828,148.1029815673828,148.1029815673828,148.1029815673828,0,JKH-N0000.CM
2021-04-14,148.1029815673828,148.1029815673828,148.1029815673828,148.1029815673828,0,JKH-N0000.CM
2021-04-15,148.34813861145224,146.6317138671875,146.38651033229254,146.6317138671875,891303,JKH-N0000.CM
2021-04-16,147.12220257232104,147.12220257232104,147.12220257232104,146.8769989013672,249858,JKH-N0000.CM
2021-04-19,148.10297612329225,148.10297612329225,146.14134730046717,146.3865509033203,904574,JKH-N0000.CM
2021-04-20,146.1413519016305,146.1413519016305,143.19890857475204,143.68931579589844,316288,JKH-N0000.CM
2021-04-21,143.6893056840263,145.160527243931,142.46328771743904,143.93450927734375,201710,JKH-N0000.CM
2021-04-22,143.44410705566406,145.16053226829592,143.19890345385951,143.44410705566406,489329,JKH-N0000.CM
2021-04-23,142.70849609375,143.1989032968213,142.2180888906787,142.70849609375,70306,JKH-N0000.CM
2021-04-26,142.70849609375,142.70849609375,142.70849609375,142.70849609375,0,JKH-N0000.CM
2021-04-27,142.21807818794915,142.21807818794915,140.25644952328778,140.74685668945312,131825,JKH-N0000.CM
2021-04-28,140.74685668945312,141.23726385561847,140.25644952328778,140.74685668945312,199527,JKH-N0000.CM
2021-04-29,140.74689737955728,140.74689737955728,138.78526814778644,139.0304718017578,322761,JKH-N0000.CM
2021-04-30,139.03044112185216,137.31401592281694,137.31401592281694,138.29483032226562,258304,JKH-N0000.CM
2021-05-03,138.2948505763291,137.31403603323457,136.33322149014003,137.06883239746094,206331,JKH-N0000.CM
2021-05-04,137.06882192954396,137.31402554659144,134.37158214202162,135.10719299316406,266813,JKH-N0000.CM
2021-05-05,135.10718219898365,135.10718219898365,131.9195354320385,132.40994262695312,1397829,JKH-N0000.CM
2021-05-06,132.4099372749898,132.4099372749898,130.93871574971214,131.4291229248047,680068,JKH-N0000.CM
2021-05-07,131.42912823712385,133.3907570167824,131.42912823712385,132.40994262695312,1084608,JKH-N0000.CM
2021-05-10,133.39076218807764,136.82361268556494,132.40994776022413,132.6551513671875,544172,JKH-N0000.CM
2021-05-11,133.1455482383827,132.16473388671875,132.16473388671875,132.16473388671875,1241913,JKH-N0000.CM
2021-05-12,132.90033991196577,135.35237570369947,132.90033991196577,133.3907470703125,74615,JKH-N0000.CM
2021-05-13,133.39074189974679,133.88114903908408,132.40992762107217,133.14553833007812,114148,JKH-N0000.CM
2021-05-14,133.14553833007812,133.14553833007812,133.14553833007812,133.14553833007812,0,JKH-N0000.CM
2021-05-17,133.88117512509467,137.31402576932788,133.63597150764946,136.5784149169922,200803,JKH-N0000.CM
2021-05-18,136.8236085616331,137.80442295992438,136.5784049620603,137.55921936035156,75238,JKH-N0000.CM
2021-05-19,137.31403603323457,137.31403603323457,136.33322149014003,137.06883239746094,209554,JKH-N0000.CM
2021-05-20,136.8236287616873,137.31403603323457,136.57842512591367,137.06883239746094,465005,JKH-N0000.CM
2021-05-21,137.0688271176988,137.3140307440274,132.409958217455,135.35240173339844,223956,JKH-N0000.CM
2021-05-24,135.35237615411933,135.35237615411933,133.88115467418322,134.86196899414062,156906,JKH-N0000.CM
2021-05-25,135.84279825771142,134.8619838298579,132.40994776022413,132.6551513671875,1144232,JKH-N0000.CM
2021-05-26,132.6551513671875,132.6551513671875,132.6551513671875,132.6551513671875,0,JKH-N0000.CM
2021-05-27,132.6551513671875,132.6551513671875,132.6551513671875,132.6551513671875,0,JKH-N0000.CM
2021-05-28,134.37156183416192,136.8235976340554,134.37156183416192,134.86196899414062,184318,JKH-N0000.CM
2021-05-31,137.31405639648438,137.31405639648438,137.31405639648438,137.31405639648438,564153,JKH-N0000.CM
2021-06-01,138.2948505763291,138.2948505763291,136.8236287616873,137.06883239746094,528778,JKH-N0000.CM
2021-06-02,137.31403603323457,137.06883239746094,136.8236287616873,137.06883239746094,492015,JKH-N0000.CM
2021-06-03,137.31400501878957,137.31400501878957,135.352376375664,135.5975799560547,108416,JKH-N0000.CM
2021-06-04,135.4012451171875,136.87299778150475,134.66536878502887,135.4012451171875,824722,JKH-N0000.CM
2021-06-07,136.87300926031068,137.36359352289244,136.38242499772892,137.11830139160156,243488,JKH-N0000.CM
2021-06-08,136.873015314555,136.873015314555,135.89184674599187,136.38243103027344,56011,JKH-N0000.CM
2021-06-09,136.38241466976675,136.87299889519755,135.40124621890513,135.89183044433594,83687,JKH-N0000.CM
2021-06-10,135.4012451171875,136.38241356006566,134.42007667430934,135.4012451171875,535894,JKH-N0000.CM
2021-06-11,135.40123692008848,135.40123692008848,134.42006853660956,135.15594482421875,554751,JKH-N0000.CM
2021-06-14,134.91069745062046,134.91069745062046,134.1748209190716,134.6654052734375,142348,JKH-N0000.CM
2021-06-15,135.40124892488532,135.40124892488532,133.43891198394496,133.6842041015625,272891,JKH-N0000.CM
2021-06-16,135.40125719007554,135.40125719007554,133.4389201293498,133.92950439453125,84809,JKH-N0000.CM
2021-06-17,134.4200875899371,134.4200875899371,133.4389190673828,133.4389190673828,197847,JKH-N0000.CM
2021-06-18,134.174771865648,134.174771865648,132.70301934061348,133.193603515625,404202,JKH-N0000.CM
2021-06-21,133.9295094149831,133.9295094149831,132.457756564269,132.7030487060547,292672,JKH-N0000.CM
2021-06-22,132.70305995690666,132.70305995690666,130.49543049366793,130.74072265625,493105,JKH-N0000.CM
2021-06-23,131.72185099059047,134.42006395315377,130.98597472807322,133.193603515625,99618,JKH-N0000.CM
2021-06-24,133.193603515625,133.193603515625,133.193603515625,133.193603515625,0,JKH-N0000.CM
2021-06-25,132.9483170742152,135.8918222492901,132.9483170742152,135.6465301513672,698074,JKH-N0000.CM
2021-06-28,135.4012451171875,137.36358200294384,135.15595300646797,135.4012451171875,567730,JKH-N0000.CM
2021-06-29,135.64648488174944,135.64648488174944,132.94827270507812,132.94827270507812,126832,JKH-N0000.CM
2021-06-30,133.43892513141174,133.43892513141174,132.457756564269,132.7030487060547,599010,JKH-N0000.CM
2021-07-01,132.94833158471772,132.94833158471772,131.9671630859375,131.9671630859375,90963,JKH-N0000.CM
2021-07-02,132.45773315429688,133.43890154803242,131.96714895742912,132.45773315429688,105443,JKH-N0000.CM
2021-07-05,132.21246947103472,132.21246947103472,131.23130086642593,131.47659301757812,145293,JKH-N0000.CM
2021-07-06,132.4577395606587,129.02365001649346,128.0424815753034,128.53306579589844,784532,JKH-N0000.CM
2021-07-07,128.53304350353423,129.51421177455356,128.53304350353423,128.77833557128906,2063373,JKH-N0000.CM
2021-07-08,129.51423489317602,132.45774023165728,129.51423489317602,132.2124481201172,275954,JKH-N0000.CM
2021-07-09,132.45775054482854,134.4200875899371,131.9671662835514,133.4389190673828,553160,JKH-N0000.CM
2021-07-12,133.43890154803242,133.43890154803242,131.96714895742912,132.45773315429688,499182,JKH-N0000.CM
2021-07-13,132.45773315429688,132.70302525273075,132.45773315429688,132.45773315429688,435693,JKH-N0000.CM
2021-07-14,132.45775159898696,134.17479652712197,132.45775159898696,133.92950439453125,187140,JKH-N0000.CM
2021-07-15,134.17475907461986,138.3447241646903,134.17475907461986,137.36355590820312,741705,JKH-N0000.CM
2021-07-16,137.36359959883657,137.36359959883657,135.89184674599187,136.38243103027344,89728,JKH-N0000.CM
2021-07-19,136.38240728243974,138.83532827672823,137.36357568015515,139.32591247558594,731554,JKH-N0000.CM
2021-07-20,139.32591247558594,139.32591247558594,139.32591247558594,139.32591247558594,0,JKH-N0000.CM
2021-07-21,139.32591247558594,139.32591247558594,139.32591247558594,139.32591247558594,0,JKH-N0000.CM
2021-07-22,137.8541459198272,137.8541459198272,136.38239347228458,136.627685546875,186183,JKH-N0000.CM
2021-07-23,136.627685546875,136.627685546875,136.627685546875,136.627685546875,0,JKH-N0000.CM
2021-07-26,136.3824064451359,137.36357483682752,135.6465301513672,135.6465301513672,282346,JKH-N0000.CM
2021-07-27,135.40128180498635,135.40128180498635,133.43894438752278,134.6654052734375,83643,JKH-N0000.CM
2021-07-28,134.4200662616402,133.92948207820356,133.92948207820356,134.17477416992188,130985,JKH-N0000.CM
2021-07-29,136.13712144934613,137.1182898922243,135.15595300646797,135.4012451171875,433959,JKH-N0000.CM
2021-07-30,135.40123692008848,135.89182111182794,134.42006853660956,135.15594482421875,378591,JKH-N0000.CM
2021-08-02,135.4012622656972,135.4012622656972,132.457756564269,132.7030487060547,418922,JKH-N0000.CM
2021-08-03,133.43890823143116,135.8918293386266,134.9106608957484,135.4012451171875,266528,JKH-N0000.CM
2021-08-04,136.62767971583776,137.36355590820312,137.36355590820312,137.36355590820312,2965047,JKH-N0000.CM
2021-08-05,137.3635831206284,137.3635831206284,135.40124621890513,135.89183044433594,172599,JKH-N0000.CM
2021-08-06,135.89183044433594,135.89183044433594,135.89183044433594,135.89183044433594,0,JKH-N0000.CM
2021-08-09,135.89184037376853,135.89184037376853,133.4389190673828,133.4389190673828,211018,JKH-N0000.CM
2021-08-10,133.92950439453125,135.15596505748485,133.4389201293498,133.92950439453125,32660,JKH-N0000.CM
2021-08-11,133.6842365647057,134.91069745062046,134.91069745062046,134.6654052734375,325730,JKH-N0000.CM
2021-08-12,134.91066134705835,134.91066134705835,132.2124481201172,132.2124481201172,598001,JKH-N0000.CM
2021-08-13,132.45773912142107,132.45773912142107,130.9859864645164,131.72186279296875,116654,JKH-N0000.CM
2021-08-16,130.49542132683519,131.96717419894236,131.96717419894236,130.0048370361328,95121,JKH-N0000.CM
2021-08-17,130.49539184570312,131.47656020544525,131.47656020544525,130.49539184570312,665786,JKH-N0000.CM
2021-08-18,129.75954795951273,131.47659301757812,131.47659301757812,131.47659301757812,291772,JKH-N0000.CM
2021-08-19,131.47656020544525,131.47656020544525,131.47656020544525,130.49539184570312,130378,JKH-N0000.CM
2021-08-20,129.75954489078163,130.49542132683519,129.5142527454304,130.0048370361328,700614,JKH-N0000.CM
2021-08-23,130.49540490815136,130.49540490815136,129.0236522212173,129.5142364501953,421943,JKH-N0000.CM
2021-08-24,129.26894433570632,132.2124497095744,128.0424837632613,129.5142364501953,627935,JKH-N0000.CM
2021-08-25,131.47657068348462,132.21244701193697,130.00481802657995,131.72186279296875,532662,JKH-N0000.CM
2021-08-26,132.21246947103472,132.21246947103472,130.25013226181713,131.47659301757812,852151,JKH-N0000.CM
2021-08-27,131.4765495285816,131.4765495285816,128.7783367584055,129.2689208984375,987009,JKH-N0000.CM
2021-08-30,128.53306468510536,129.02364890146072,127.79718836057232,128.04248046875,2038920,JKH-N0000.CM
2021-08-31,128.04248046875,128.04248046875,128.04248046875,128.04248046875,0,JKH-N0000.CM
2021-09-01,128.0424815753034,129.51423423708852,127.55189735470837,128.53306579589844,513319,JKH-N0000.CM
2021-09-02,129.2689696807575,131.72189130657833,129.02367751817542,130.74072265625,298504,JKH-N0000.CM
2021-09-03,130.98596418108258,131.47654831659227,128.53304350353423,128.77833557128906,299663,JKH-N0000.CM
2021-09-06,129.51421177455356,131.47654831659227,128.53304350353423,128.77833557128906,299663,JKH-N0000.CM
2021-09-07,128.2877725769277,128.77835679328305,127.79718836057232,128.04248046875,376027,JKH-N0000.CM
2021-09-08,128.2877960205078,128.77838032651357,126.57075094948763,128.2877960205078,428963,JKH-N0000.CM
2021-09-09,128.2877725769277,128.77835679328305,127.30660414421695,128.04248046875,176703,JKH-N0000.CM
2021-09-10,128.53306579589844,129.02365001649346,127.55189735470837,128.53306579589844,406650,JKH-N0000.CM
2021-09-13,128.53306579589844,128.53306579589844,128.53306579589844,128.53306579589844,0,JKH-N0000.CM
2021-09-14,127.0613418256939,128.5330948198139,126.57075749432056,127.7972183227539,73101,JKH-N0000.CM
2021-09-15,128.53308663001428,128.53308663001428,127.30662587972787,127.55191802978516,324390,JKH-N0000.CM
2021-09-16,127.55191802978516,127.55191802978516,127.55191802978516,127.55191802978516,0,JKH-N0000.CM
2021-09-17,128.04250232989972,129.2689630801861,127.55191802978516,127.55191802978516,4652759,JKH-N0000.CM
2021-09-20,127.55191802978516,127.55191802978516,127.55191802978516,127.55191802978516,0,JKH-N0000.CM
2021-09-21,127.55189625239464,128.04248046875,127.30660414421695,128.04248046875,136645,JKH-N0000.CM
2021-09-22,128.53308209901527,131.47658779593928,127.79720567478427,129.02366638183594,1064770,JKH-N0000.CM
2021-09-23,132.21244701193697,137.11828920161923,131.47657068348462,131.72186279296875,517421,JKH-N0000.CM
2021-09-24,132.45773315429688,132.94831735116463,131.47656476056136,132.45773315429688,330009,JKH-N0000.CM
2021-09-27,132.94833480610566,134.91067185121426,132.21245841418997,133.4389190673828,1250880,JKH-N0000.CM
2021-09-28,135.15597031956955,136.873015314555,135.15597031956955,136.38243103027344,2376022,JKH-N0000.CM
2021-09-29,136.87298662101043,144.72233352400744,136.87298662101043,143.7411651611328,3207849,JKH-N0000.CM
2021-09-30,145.2129476862479,150.118790513486,142.26944198990503,146.92999267578125,2865110,JKH-N0000.CM
2021-10-01,150.1187843500182,155.02462697583576,146.68469451194588,147.66586303710938,3095928,JKH-N0000.CM
2021-10-04,149.13757909349172,152.08108394402117,147.1752425264721,148.40170288085938,908332,JKH-N0000.CM
2021-10-05,150.1187843500182,150.1187843500182,147.4205709058185,147.66586303710938,716745,JKH-N0000.CM
2021-10-06,147.66586303710938,147.66586303710938,147.66586303710938,147.66586303710938,0,JKH-N0000.CM
2021-10-07,149.62816795361567,151.09992042529058,148.40170756055323,150.36404418945312,672817,JKH-N0000.CM
2021-10-08,150.11876622276495,150.6093504261073,149.38288991775138,149.87347412109375,462727,JKH-N0000.CM
2021-10-11,149.6282227781172,149.87351494660592,147.17530109323002,147.42059326171875,379561,JKH-N0000.CM
2021-10-12,148.1564697671849,148.1564697671849,147.17530109323002,147.42059326171875,189682,JKH-N0000.CM
2021-10-13,147.17529504125105,147.17529504125105,143.2506205068177,144.47708129882812,653301,JKH-N0000.CM
2021-10-14,144.96767474509574,147.17530430974188,144.4770903973966,145.2129669189453,274290,JKH-N0000.CM
2021-10-15,145.21297841529324,145.7035628018314,142.76005648260247,143.25064086914062,669590,JKH-N0000.CM
2021-10-18,143.25062158372666,143.25062158372666,139.32594701978894,141.2882843017578,415661,JKH-N0000.CM
2021-10-19,141.2882843017578,141.2882843017578,141.2882843017578,141.2882843017578,0,JKH-N0000.CM
2021-10-20,141.2882843017578,141.2882843017578,141.2882843017578,141.2882843017578,0,JKH-N0000.CM
2021-10-21,141.2882740668783,141.2882740668783,139.57122906953776,140.0618133544922,686402,JKH-N0000.CM
2021-10-22,140.30710233165098,140.30710233165098,138.34476523610343,138.59005737304688,717334,JKH-N0000.CM
2021-10-25,137.3635734395778,142.02412325270632,137.3635734395778,138.34474182128906,1289461,JKH-N0000.CM
2021-10-26,138.34474740377286,142.02412898366043,138.34474740377286,140.79766845703125,289425,JKH-N0000.CM
2021-10-27,141.28826303432643,143.0053078975908,140.79767878767947,142.02413940429688,431092,JKH-N0000.CM
2021-10-28,142.26941961304755,145.45821694920207,142.26941961304755,143.49588012695312,428868,JKH-N0000.CM
2021-10-29,143.4958786932414,146.68467599753563,142.26941819158975,146.194091796875,2312567,JKH-N0000.CM
2021-11-01,145.70354209083854,145.70354209083854,144.23178914042603,144.47708129882812,435172,JKH-N0000.CM
2021-11-02,144.23175720214843,147.66584665934244,144.23175720214843,147.17526245117188,701717,JKH-N0000.CM
2021-11-03,148.15643086751302,148.8923071797689,147.17526245117188,147.17526245117188,1510339,JKH-N0000.CM
2021-11-04,147.17526245117188,147.17526245117188,147.17526245117188,147.17526245117188,0,JKH-N0000.CM
2021-11-05,147.17526245117188,148.15643086751302,146.19409403483073,147.17526245117188,1516586,JKH-N0000.CM
2021-11-08,147.17526732372636,147.17526732372636,145.2129304260767,145.9488067626953,667849,JKH-N0000.CM
2021-11-09,145.45822634015764,145.7035184587751,143.25059727260046,144.2317657470703,678470,JKH-N0000.CM
2021-11-10,144.23179822354703,145.70355126664444,143.74121387584788,145.2129669189453,736055,JKH-N0000.CM
2021-11-11,144.23175610188258,147.4205534306657,144.23175610188258,146.68467712402344,795727,JKH-N0000.CM
2021-11-12,146.4882889556885,147.71515904744467,145.75216690063476,147.2244110107422,354111,JKH-N0000.CM
2021-11-15,144.27992530353058,148.2059096655314,142.80768116778026,147.46978759765625,626876,JKH-N0000.CM
2021-11-16,147.2244110107422,147.46978502909343,146.24291493733725,147.2244110107422,535935,JKH-N0000.CM
2021-11-17,146.4882863957018,147.96053048008073,144.27992026913344,146.97903442382812,271306,JKH-N0000.CM
2021-11-18,146.97903442382812,146.97903442382812,146.97903442382812,146.97903442382812,0,JKH-N0000.CM
2021-11-19,147.22438182645632,152.3772351903823,146.24288594761327,151.64111328125,1087252,JKH-N0000.CM
2021-11-22,152.37726327163475,154.34025539107608,148.69665304768222,151.39576721191406,814095,JKH-N0000.CM
2021-11-23,151.88653564453125,154.0949020755503,150.65966540507623,151.88653564453125,396589,JKH-N0000.CM
2021-11-24,152.13186605745497,152.13186605745497,150.16887423735878,150.6596221923828,303162,JKH-N0000.CM
2021-11-25,151.6411461115276,151.6411461115276,147.22441370051226,148.94203186035156,478083,JKH-N0000.CM
2021-11-26,149.1874031575521,149.1874031575521,147.2244110107422,147.2244110107422,823903,JKH-N0000.CM
2021-11-29,145.26140319409012,147.2243951291454,143.7891592427987,144.2799072265625,316235,JKH-N0000.CM
2021-11-30,145.01605987548828,145.01605987548828,139.3724568684896,139.8632049560547,3086015,JKH-N0000.CM
2021-12-01,141.3354466975043,145.26143132799052,140.59932457928812,142.56231689453125,431267,JKH-N0000.CM
2021-12-02,142.80766555498232,144.27990952977595,142.31691756338444,143.05303955078125,134721,JKH-N0000.CM
2021-12-03,144.27991711846713,144.525291127172,142.31692504882812,142.31692504882812,174000,JKH-N0000.CM
2021-12-06,142.31692504882812,144.27991711846713,141.82617703141838,142.31692504882812,91480,JKH-N0000.CM
2021-12-07,142.562299057533,142.80767306623787,141.5808030227135,142.31692504882812,442618,JKH-N0000.CM
2021-12-08,142.31692504882812,143.05304707494275,141.82617703141838,142.31692504882812,1118430,JKH-N0000.CM
2021-12-09,143.29843901274742,143.29843901274742,141.5808207369097,142.56231689453125,609801,JKH-N0000.CM
2021-12-10,142.80767306623787,144.27991711846713,141.3354290140086,142.31692504882812,733854,JKH-N0000.CM
2021-12-13,142.56230404641894,142.56230404641894,141.09005994266934,141.33543395996094,1202022,JKH-N0000.CM
2021-12-14,141.33541610054348,141.8261640731148,140.59929414168647,141.0900421142578,358084,JKH-N0000.CM
2021-12-15,140.59932452639293,141.33544664433217,138.8817062512014,139.61782836914062,447366,JKH-N0000.CM
2021-12-16,140.35395048707986,140.844698565706,139.37245432982755,139.61782836914062,189123,JKH-N0000.CM
2021-12-17,140.35390339613775,144.77063462189034,140.35390339613775,143.7891387939453,188550,JKH-N0000.CM
2021-12-20,145.26143132799052,145.26143132799052,141.82619477631508,142.56231689453125,208321,JKH-N0000.CM
2021-12-21,143.7891820141393,144.279930075621,142.31693782969418,143.54380798339844,197230,JKH-N0000.CM
2021-12-22,143.2984317006463,148.45128626522433,142.80768364687697,147.7151641845703,626079,JKH-N0000.CM
2021-12-23,148.205909791849,149.9235279516883,146.73366565484386,148.94203186035156,606614,JKH-N0000.CM
2021-12-24,150.168904453417,150.168904453417,147.224416130801,147.7151641845703,60536,JKH-N0000.CM
2021-12-27,147.224416130801,148.20591223833966,146.73366807703164,147.7151641845703,182815,JKH-N0000.CM
2021-12-28,148.2058868408203,148.9420087953277,147.46976488631293,148.2058868408203,197126,JKH-N0000.CM
2021-12-29,147.22439090147714,148.4512608256561,146.97901691664134,148.2058868408203,167848,JKH-N0000.CM
2021-12-30,147.46978759765625,148.2059096655314,147.2244135750312,147.46978759765625,66278,JKH-N0000.CM
2021-12-31,148.20590708414713,148.20590708414713,146.7336629740397,147.2244110107422,243555,JKH-N0000.CM
2022-01-03,146.2428829611421,150.41424036104044,146.2428829611421,149.92349243164062,799594,JKH-N0000.CM
2022-01-04,149.18739793452133,150.41426798332495,146.24290981739261,146.73365783691406,317312,JKH-N0000.CM
2022-01-05,144.27988566688043,148.94199081598032,144.27988566688043,147.9604949951172,1056536,JKH-N0000.CM
2022-01-06,147.22439090147714,149.1873827801635,145.75214699246237,148.2058868408203,318537,JKH-N0000.CM
2022-01-07,149.1873987326668,155.32174900950343,147.22440664407907,152.6226348876953,1471693,JKH-N0000.CM
2022-01-10,154.58562717316258,156.0578712414784,151.15039101375896,154.09487915039062,431534,JKH-N0000.CM
2022-01-11,151.15038113064236,155.0763650561136,149.67813715859066,154.5856170654297,316085,JKH-N0000.CM
